"time","high","low","open","close","volume"
"2019-04-12T09:15:00+08:00",29806.35,29806.35,29806.35,29806.35,0
"2019-04-12T09:30:00+08:00",29835.599609375,29696.80078125,29806.349609375,29738.9296875,0
"2019-04-12T09:45:00+08:00",29780.76953125,29716.80078125,29743.150390625,29741.939453125,0
"2019-04-12T10:00:00+08:00",29839.5390625,29740.490234375,29740.490234375,29817.619140625,0
"2019-04-12T10:15:00+08:00",29825.44921875,29751.970703125,29814.58984375,29768.94921875,0
"2019-04-12T10:30:00+08:00",29776.490234375,29728.259765625,29766.2890625,29751.009765625,0
"2019-04-12T10:45:00+08:00",29763.080078125,29713.349609375,29753.66015625,29756.41015625,0
"2019-04-12T11:00:00+08:00",29799.94921875,29745.900390625,29753.7109375,29780.490234375,0
"2019-04-12T11:15:00+08:00",29780.1796875,29737.91015625,29780.1796875,29756.970703125,0
"2019-04-12T11:30:00+08:00",29762.76953125,29724.640625,29755.990234375,29729.109375,0
"2019-04-12T11:45:00+08:00",29737.970703125,29710.939453125,29727.509765625,29727.8203125,0
"2019-04-12T12:00:00+08:00",29732.19921875,29732.19921875,29732.19921875,29732.19921875,0
"2019-04-12T12:15:00+08:00",,,,,
"2019-04-12T12:30:00+08:00",,,,,
"2019-04-12T12:45:00+08:00",,,,,
"2019-04-12T13:00:00+08:00",29757.369140625,29725,29739.919921875,29726.98046875,0
"2019-04-12T13:15:00+08:00",29781.640625,29724.66015625,29729.80078125,29769.2109375,0
"2019-04-12T13:30:00+08:00",29773.169921875,29733.01953125,29770.740234375,29738.3203125,0
"2019-04-12T13:45:00+08:00",29744.140625,29714.94921875,29738.76953125,29729.76953125,0
"2019-04-12T14:00:00+08:00",29736.509765625,29694.849609375,29729.509765625,29712.30078125,0
"2019-04-12T14:15:00+08:00",29755.189453125,29704.01953125,29708.029296875,29738.0703125,0
"2019-04-12T14:30:00+08:00",29788.7890625,29737.26953125,29737.26953125,29767.310546875,0
"2019-04-12T14:45:00+08:00",29767.310546875,29745.310546875,29767.310546875,29754.240234375,0
"2019-04-12T15:00:00+08:00",29780.44921875,29751.779296875,29760.080078125,29778.130859375,0
"2019-04-12T15:15:00+08:00",29793.3203125,29761.6796875,29775.08984375,29786.650390625,0
"2019-04-12T15:30:00+08:00",29855.009765625,29780.9609375,29792.58984375,29833.5,0
"2019-04-12T15:45:00+08:00",29835.2109375,29806.2109375,29826.5,29818.9609375,0
"2019-04-12T16:00:00+08:00",,,,,
