"time","high","low","open","close","volume"
"2019-04-08T09:15:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:30:00+08:00",30185.060546875,30104.529296875,30119.580078125,30121.029296875,0
"2019-04-08T09:45:00+08:00",30147.859375,30082.05078125,30120.80078125,30111.380859375,0
"2019-04-08T10:00:00+08:00",30119.69921875,30027.3203125,30116.150390625,30046.060546875,0
"2019-04-08T10:15:00+08:00",30072.66015625,30022.150390625,30041.560546875,30032.259765625,0
"2019-04-08T10:30:00+08:00",30093.779296875,30029,30032.099609375,30081.5,0
"2019-04-08T10:45:00+08:00",30105.509765625,30066.9609375,30082.470703125,30095.5703125,0
"2019-04-08T11:00:00+08:00",30098.91015625,30054.94921875,30091.119140625,30077.1796875,0
"2019-04-08T11:15:00+08:00",30081.599609375,30029.349609375,30076.279296875,30033.26953125,0
"2019-04-08T11:30:00+08:00",30035.80078125,30004.58984375,30030.9609375,30016.400390625,0
"2019-04-08T11:45:00+08:00",30031.939453125,30007.470703125,30016.80078125,30022.58984375,0
"2019-04-08T12:00:00+08:00",30023.509765625,30023.509765625,30023.509765625,30023.509765625,0
"2019-04-08T13:00:00+08:00",30026.5703125,29964.05078125,30019.279296875,29971.3203125,0
"2019-04-08T13:15:00+08:00",29990.16015625,29921.779296875,29972.890625,29928.26953125,0
"2019-04-08T13:30:00+08:00",29966.359375,29922.44921875,29927.650390625,29962.98046875,0
"2019-04-08T13:45:00+08:00",29980.23046875,29942.330078125,29963.75,29976.26953125,0
"2019-04-08T14:00:00+08:00",30005.41015625,29969.369140625,29982,29998.390625,0
"2019-04-08T14:15:00+08:00",30024.849609375,29995.400390625,30000.919921875,29999.009765625,0
"2019-04-08T14:30:00+08:00",30063.01953125,29996.23046875,30001.990234375,30045.880859375,0
"2019-04-08T14:45:00+08:00",30048.25,30014.080078125,30044.759765625,30032.880859375,0
"2019-04-08T15:00:00+08:00",30046.0703125,30008.01953125,30033.029296875,30011.9609375,0
"2019-04-08T15:15:00+08:00",30067.279296875,30011,30011,30060.7109375,0
"2019-04-08T15:30:00+08:00",30079.4296875,30039.390625,30062.859375,30043.7109375,0
"2019-04-08T15:45:00+08:00",30064.69921875,30034.66015625,30049.150390625,30056.759765625,0
"2019-04-09T09:15:00+08:00",30065.99,30065.99,30065.99,30065.99,0
"2019-04-09T09:30:00+08:00",30108,30033.359375,30065.990234375,30039.330078125,0
"2019-04-09T09:45:00+08:00",30071.349609375,30022.990234375,30038.390625,30047.69921875,0
"2019-04-09T10:00:00+08:00",30084.51953125,30027.98046875,30043.859375,30078.109375,0
"2019-04-09T10:15:00+08:00",30090.51953125,30018.98046875,30080.359375,30026.439453125,0
"2019-04-09T10:30:00+08:00",30094.669921875,30028.76953125,30028.76953125,30094.669921875,0
"2019-04-09T10:45:00+08:00",30166.990234375,30083.80078125,30092.169921875,30158.509765625,0
"2019-04-09T11:00:00+08:00",30222.01953125,30131.0390625,30159.740234375,30141.869140625,0
"2019-04-09T11:15:00+08:00",30172.5390625,30137.109375,30145.689453125,30159.5,0
"2019-04-09T11:30:00+08:00",30173.650390625,30150.80078125,30159.5,30157.69921875,0
"2019-04-09T11:45:00+08:00",30175.529296875,30141.830078125,30156.19921875,30170.060546875,0
"2019-04-09T12:00:00+08:00",30169.3203125,30169.3203125,30169.3203125,30169.3203125,0
"2019-04-09T13:00:00+08:00",30170.109375,30125.470703125,30164.05078125,30135.5,0
"2019-04-09T13:15:00+08:00",30148.33984375,30102.7890625,30137.119140625,30140.619140625,0
"2019-04-09T13:30:00+08:00",30159.080078125,30129.529296875,30140.080078125,30152.779296875,0
"2019-04-09T13:45:00+08:00",30177.380859375,30141.109375,30152.689453125,30153.490234375,0
"2019-04-09T14:00:00+08:00",30159.349609375,30115.619140625,30154.369140625,30120.599609375,0
"2019-04-09T14:15:00+08:00",30120.759765625,30085.91015625,30120.759765625,30111.880859375,0
"2019-04-09T14:30:00+08:00",30138.119140625,30102.849609375,30116.16015625,30138.029296875,0
"2019-04-09T14:45:00+08:00",30157.5390625,30124.26953125,30135.51953125,30130.279296875,0
"2019-04-09T15:00:00+08:00",30143.109375,30114.25,30130.900390625,30118.689453125,0
"2019-04-09T15:15:00+08:00",30125.080078125,30100.73046875,30116.7109375,30118.75,0
"2019-04-09T15:30:00+08:00",30132.810546875,30111.630859375,30118.119140625,30129.560546875,0
"2019-04-09T15:45:00+08:00",30150.25,30123.650390625,30126.0390625,30131.939453125,0
"2019-04-10T09:15:00+08:00",30052.27,30052.27,30052.27,30052.27,0
"2019-04-10T09:30:00+08:00",30064.119140625,29945.55078125,30052.26953125,29945.55078125,0
"2019-04-10T09:45:00+08:00",29996.5390625,29896.83984375,29948.109375,29961.189453125,0
