"time","high","low","open","close","volume"
"2019-04-08T09:20:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:21:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:22:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:23:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:24:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:25:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:26:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:27:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:28:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:29:00+08:00",30119.58,30119.58,30119.58,30119.58,0
"2019-04-08T09:30:00+08:00",30158.73046875,30104.529296875,30104.529296875,30158.73046875,0
"2019-04-08T09:31:00+08:00",30175.55078125,30159.490234375,30169.869140625,30175.55078125,0
"2019-04-08T09:32:00+08:00",30169.109375,30155.060546875,30155.060546875,30165.0390625,0
"2019-04-08T09:33:00+08:00",30181.630859375,30168.630859375,30170.939453125,30180.490234375,0
"2019-04-08T09:34:00+08:00",30176.9609375,30158.94921875,30176.9609375,30158.94921875,0
"2019-04-08T09:35:00+08:00",30148.390625,30123.689453125,30148.390625,30123.689453125,0
"2019-04-08T09:36:00+08:00",30129.689453125,30122.919921875,30129.689453125,30129.44921875,0
"2019-04-08T09:37:00+08:00",30131.990234375,30123.240234375,30125.189453125,30127.01953125,0
"2019-04-08T09:38:00+08:00",30136.029296875,30121.5,30121.5,30132.759765625,0
"2019-04-08T09:39:00+08:00",30130,30123.880859375,30123.880859375,30125.48046875,0
"2019-04-08T09:40:00+08:00",30127.580078125,30122.099609375,30126.75,30127.529296875,0
"2019-04-08T09:41:00+08:00",30138.099609375,30128.939453125,30129.009765625,30130.529296875,0
"2019-04-08T09:42:00+08:00",30135.490234375,30128.7890625,30135.490234375,30128.7890625,0
"2019-04-08T09:43:00+08:00",30126.140625,30118.91015625,30123.130859375,30126.140625,0
"2019-04-08T09:44:00+08:00",30121.029296875,30115.9296875,30119.890625,30121.029296875,0
"2019-04-08T09:45:00+08:00",30123.400390625,30117.41015625,30117.41015625,30123.400390625,0
"2019-04-08T09:46:00+08:00",30121.939453125,30111.240234375,30117.5703125,30115.8203125,0
"2019-04-08T09:47:00+08:00",30118.869140625,30111.080078125,30112.5703125,30111.080078125,0
"2019-04-08T09:48:00+08:00",30112.0703125,30086.150390625,30112.0703125,30093.55078125,0
"2019-04-08T09:49:00+08:00",30103.150390625,30096.4609375,30096.4609375,30103.150390625,0
"2019-04-08T09:50:00+08:00",30107.41015625,30099.830078125,30104.080078125,30102.69921875,0
"2019-04-08T09:51:00+08:00",30133.76953125,30106.310546875,30106.310546875,30133.76953125,0
