"time","high","low","open","close","volume"
"2019-04-02T09:20:00+08:00",29736.99,29736.99,29736.99,29736.99,0
"2019-04-02T09:21:00+08:00",29736.99,29736.99,29736.99,29736.99,0
"2019-04-02T09:22:00+08:00",29736.99,29736.99,29736.99,29736.99,0
"2019-04-02T09:23:00+08:00",29736.99,29736.99,29736.99,29736.99,0
"2019-04-02T09:24:00+08:00",29736.99,29736.99,29736.99,29736.99,0
"2019-04-02T09:25:00+08:00",29736.99,29736.99,29736.99,29736.99,0
"2019-04-02T09:26:00+08:00",29736.99,29736.99,29736.99,29736.99,0
"2019-04-02T09:27:00+08:00",29736.99,29736.99,29736.99,29736.99,0
"2019-04-02T09:28:00+08:00",29736.99,29736.99,29736.99,29736.99,0
"2019-04-02T09:29:00+08:00",29736.99,29736.99,29736.99,29736.99,0
"2019-04-02T09:30:00+08:00",29736.990234375,29675.400390625,29736.990234375,29698,0
"2019-04-02T09:31:00+08:00",29694.470703125,29673.970703125,29691.439453125,29675.400390625,0
"2019-04-02T09:32:00+08:00",29687.470703125,29672.08984375,29672.779296875,29678.390625,0
"2019-04-02T09:33:00+08:00",29694.41015625,29679.599609375,29679.599609375,29686.130859375,0
"2019-04-02T09:34:00+08:00",29700.720703125,29686.0703125,29686.580078125,29697.5,0
"2019-04-02T09:35:00+08:00",29707.83984375,29689.279296875,29699.109375,29689.279296875,0
"2019-04-02T09:36:00+08:00",29686.490234375,29665.990234375,29682.779296875,29666.109375,0
"2019-04-02T09:37:00+08:00",29672.5703125,29662.060546875,29669.83984375,29668.01953125,0
"2019-04-02T09:38:00+08:00",29675.150390625,29658.220703125,29664.650390625,29667.1796875,0
"2019-04-02T09:39:00+08:00",29668.75,29651.30078125,29667.30078125,29651.9296875,0
"2019-04-02T09:40:00+08:00",29657.75,29637.119140625,29653.73046875,29638.830078125,0
"2019-04-02T09:41:00+08:00",29637.740234375,29603.509765625,29637.740234375,29603.830078125,0
"2019-04-02T09:42:00+08:00",29602.44921875,29583.689453125,29602.44921875,29592.740234375,0
"2019-04-02T09:43:00+08:00",29609.310546875,29587.48046875,29591.58984375,29609.310546875,0
"2019-04-02T09:44:00+08:00",29622.029296875,29606.849609375,29609.91015625,29616.75,0
"2019-04-02T09:45:00+08:00",29615.669921875,29603.560546875,29612.359375,29606.330078125,0
"2019-04-02T09:46:00+08:00",29626.869140625,29600.91015625,29603.470703125,29626.869140625,0
"2019-04-02T09:47:00+08:00",29641.05078125,29624.939453125,29625.26953125,29638.849609375,0
"2019-04-02T09:48:00+08:00",29654.580078125,29634.859375,29638.8203125,29648.580078125,0
"2019-04-02T09:49:00+08:00",29652.08984375,29627.609375,29647.6796875,29627.609375,0
"2019-04-02T09:50:00+08:00",29634.130859375,29621.369140625,29624.470703125,29622.33984375,0
"2019-04-02T09:51:00+08:00",29627.05078125,29619.390625,29621.150390625,29622.619140625,0
"2019-04-02T09:52:00+08:00",29633.390625,29625.7109375,29625.900390625,29627.16015625,0
"2019-04-02T09:53:00+08:00",29647.4296875,29628.279296875,29628.279296875,29646.919921875,0
"2019-04-02T09:54:00+08:00",29657.76953125,29644.130859375,29647.01953125,29657.76953125,0
"2019-04-02T09:55:00+08:00",29677.33984375,29653.259765625,29655.890625,29674.619140625,0
"2019-04-02T09:56:00+08:00",29680.48046875,29664.66015625,29674.990234375,29664.66015625,0
"2019-04-02T09:57:00+08:00",29673.16015625,29659.740234375,29666.689453125,29661.650390625,0
"2019-04-02T09:58:00+08:00",29669.810546875,29657.630859375,29660.9609375,29664.810546875,0
"2019-04-02T09:59:00+08:00",29669.740234375,29661.130859375,29665.380859375,29662.689453125,0
"2019-04-02T10:00:00+08:00",29667.80078125,29656.720703125,29662.2109375,29660.7890625,0
"2019-04-02T10:01:00+08:00",29669.140625,29660.439453125,29664.919921875,29663.9609375,0
"2019-04-02T10:02:00+08:00",29670.130859375,29660.94921875,29668.279296875,29670.130859375,0
"2019-04-02T10:03:00+08:00",29681.8203125,29667.23046875,29667.580078125,29680.140625,0
"2019-04-02T10:04:00+08:00",29683.869140625,29672.099609375,29683.01953125,29675.8203125,0
"2019-04-02T10:05:00+08:00",29675.44921875,29648.51953125,29674.7109375,29655.060546875,0
"2019-04-02T10:06:00+08:00",29655.69921875,29643.849609375,29655.69921875,29649.19921875,0
"2019-04-02T10:07:00+08:00",29651.130859375,29638.5703125,29651.130859375,29639.380859375,0
"2019-04-02T10:08:00+08:00",29645.349609375,29635.810546875,29639.890625,29637.01953125,0
"2019-04-02T10:09:00+08:00",29645.23046875,29636.9296875,29641.529296875,29643.2109375,0
"2019-04-02T10:10:00+08:00",29645.2890625,29634.169921875,29639.919921875,29635.8203125,0
"2019-04-02T10:11:00+08:00",29647.720703125,29634.900390625,29634.900390625,29644.919921875,0
"2019-04-02T10:12:00+08:00",29656.5,29645.26953125,29645.26953125,29649.76953125,0
"2019-04-02T10:13:00+08:00",29649.220703125,29625.779296875,29649.220703125,29636.720703125,0
"2019-04-02T10:14:00+08:00",29638.619140625,29618,29634.599609375,29618,0
"2019-04-02T10:15:00+08:00",29621.970703125,29604.9296875,29615.2890625,29607.169921875,0
"2019-04-02T10:16:00+08:00",29633.349609375,29606.94921875,29609.359375,29633.349609375,0
"2019-04-02T10:17:00+08:00",29641,29627.869140625,29627.869140625,29639.23046875,0
"2019-04-02T10:18:00+08:00",29644.380859375,29623.650390625,29639.369140625,29627.130859375,0
